Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Leon,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",74462490.00,56651925.00,x
Leon,2021,COG03,Servicios Generales,1221095876.00,1185911145.00,x
Leon,2021,COG31,Servicios Básicos,308887416.00,221947269.00,x
Leon,2021,COG32,Servicios de Arrendamiento,51790189.00,52394884.00,x
Leon,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",128567004.00,157084785.00,x
Leon,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",44878188.00,39961831.00,x
Leon,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",477599555.00,506851976.00,x
Leon,2021,COG36,Servicios de Comunicación Social y Publicidad,84394715.00,85319169.00,x
Leon,2021,COG37,Servicios de Traslados y Viáticos,4446375.00,682417.00,x
Leon,2021,COG38,Servicios Oficiales,27016898.00,38666612.00,x
Leon,2021,COG39,Otros Servicios Generales,93515536.00,83002202.00,x
Leon,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",852247536.00,963304298.00,x
Leon,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,12731839.00,1326692.00,x
Leon,2021,COG42,Transferencias al Resto del Sector Público,696801540.00,768658257.00,x
Leon,2021,COG43,Subsidios y Subvenciones,43310500.00,69132167.00,x
Leon,2021,COG44,Ayudas Sociales,98294157.00,122928187.00,x
Leon,2021,COG45,Pensiones y Jubilaciones,1074500.00,1230959.00,x
Leon,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Leon,2021,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Leon,2021,COG48,Donativos,0.00,0.00,x
Leon,2021,COG49,Transferencias al Exterior,35000.00,28036.00,x
Leon,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",234437845.00,266691779.00,x
Leon,2021,COG51,Mobiliario y Equipo de Administración,10013703.00,14902644.00,x
Leon,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,628482.00,1244312.00,x
Leon,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,586144.00,1206593.00,x
Leon,2021,COG54,Vehículos y Equipo de Transporte,21800000.00,21732353.00,x
Leon,2021,COG55,Equipo de Defensa y Seguridad,6693243.00,203336.00,x
Leon,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",24403030.00,25898122.00,x
Leon,2021,COG57,Activos Biológicos,0.00,0.00,x
Leon,2021,COG58,Bienes Inmuebles,0.00,0.00,x
Leon,2021,COG59,Activos Intangibles,170313243.00,201504419.00,x
Leon,2021,COG06,Inversión Pública,426937275.00,1091063968.00,x
Leon,2021,COG61,Obra Pública en Bienes de Dominio Público,410247275.00,863892074.00,x
Leon,2021,COG62,Obra Pública en Bienes Propios,16690000.00,227171894.00,x
Leon,2021,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Leon,2021,COG07,Inversiones Financieras y Otras Provisiones,90491857.00,275093.00,x
Leon,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Leon,2021,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Leon,2021,COG73,Compra de Títulos y Valores,0.00,0.00,x
Leon,2021,COG74,Concesión de Préstamos,0.00,0.00,x
Leon,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",291857.00,275093.00,x
Leon,2021,COG76,Otras Inversiones Financieras,0.00,0.00,x
Leon,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,90200000.00,0.00,x
Leon,2021,COG08,Participaciones y Aportaciones,0.00,0.00,x
Leon,2021,COG81,Participaciones,0.00,0.00,x
Leon,2021,COG82,Aportaciones,0.00,0.00,x
Leon,2021,COG83,Convenios,0.00,0.00,x
Leon,2021,COG09,Deuda Pública,139471285.00,134422374.00,x
Leon,2021,COG91,Amortización de la Deuda Pública,79131101.00,79131101.00,x
Leon,2021,COG92,Intereses de la Deuda Pública,60240184.00,55200976.00,x
Leon,2021,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Leon,2021,COG94,Gastos de la Deuda Pública,100000.00,90297.00,x
Leon,2021,COG95,Costo por Coberturas,0.00,0.00,x
Leon,2021,COG96,Apoyos Financieros,0.00,0.00,x
Leon,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Leon,2021,COGTOT,Total del Gasto,5841585480.00,6580762319.00,x
Matamoros,2021,COG01,Servicios Personales,577400000.00,547084316.00,x
Matamoros,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,405000000.00,380470359.00,x
Matamoros,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,0.00,0.00,x
Matamoros,2021,COG13,Remuneraciones Adicionales y Especiales,122500000.00,121218076.00,x
Matamoros,2021,COG14,Seguridad Social,5500000.00,4780000.00,x
Matamoros,2021,COG15,Otras Prestaciones Sociales y Económicas,44400000.00,40615881.00,x
Matamoros,2021,COG16,Previsiones,0.00,0.00,x
Matamoros,2021,COG17,Pago de Estímulos a Servidores Públicos,0.00,0.00,x
Matamoros,2021,COG02,Materiales y Suministros,207877000.00,224540723.00,x
Matamoros,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",14524000.00,5855645.00,x
Matamoros,2021,COG22,Alimentos y Utensilios,3534000.00,1175457.00,x
Matamoros,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,10597000.00,22678820.00,x
Matamoros,2021,COG24,Materiales y Artículos de Construcción y Reparación,60373000.00,51251316.00,x
Matamoros,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",39161000.00,65956166.00,x
Matamoros,2021,COG26,"Combustibles, Lubricantes y Aditivos",52017000.00,65166980.00,x
Matamoros,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",8364000.00,5193137.00,x
Matamoros,2021,COG28,Materiales y Suministros para Seguridad,1190000.00,365284.00,x
Matamoros,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",18117000.00,6897918.00,x
Matamoros,2021,COG03,Servicios Generales,351763000.00,389837278.00,x
Matamoros,2021,COG31,Servicios Básicos,71653000.00,68193395.00,x
Matamoros,2021,COG32,Servicios de Arrendamiento,113975000.00,158335894.00,x
Matamoros,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",13721000.00,25348141.00,x
Matamoros,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",6944000.00,15831017.00,x
Matamoros,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",26744000.00,16627124.00,x
Matamoros,2021,COG36,Servicios de Comunicación Social y Publicidad,55000000.00,57648907.00,x
Matamoros,2021,COG37,Servicios de Traslados y Viáticos,4497000.00,793442.00,x
Matamoros,2021,COG38,Servicios Oficiales,41454000.00,28448354.00,x
Matamoros,2021,COG39,Otros Servicios Generales,17775000.00,18611004.00,x
Matamoros,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",159560000.00,182079728.00,x
Matamoros,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,6000000.00,39654905.00,x
Matamoros,2021,COG42,Transferencias al Resto del Sector Público,78000000.00,67712003.00,x
Matamoros,2021,COG43,Subsidios y Subvenciones,1000000.00,40642.00,x
Matamoros,2021,COG44,Ayudas Sociales,24463000.00,12876978.00,x
Matamoros,2021,COG45,Pensiones y Jubilaciones,50097000.00,61735644.00,x
Matamoros,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Matamoros,2021,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Matamoros,2021,COG48,Donativos,0.00,59556.00,x
Matamoros,2021,COG49,Transferencias al Exterior,0.00,0.00,x
Matamoros,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",6000000.00,9404529.00,x
Matamoros,2021,COG51,Mobiliario y Equipo de Administración,770000.00,897229.00,x
Matamoros,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,251000.00,46310.00,x
Matamoros,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,3000.00,1099970.00,x
Matamoros,2021,COG54,Vehículos y Equipo de Transporte,1800000.00,4607476.00,x
Matamoros,2021,COG55,Equipo de Defensa y Seguridad,6000.00,0.00,x
Matamoros,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",3160000.00,2753544.00,x
Matamoros,2021,COG57,Activos Biológicos,0.00,0.00,x
Matamoros,2021,COG58,Bienes Inmuebles,0.00,0.00,x
Matamoros,2021,COG59,Activos Intangibles,10000.00,0.00,x
Matamoros,2021,COG06,Inversión Pública,240000000.00,280703608.00,x
Matamoros,2021,COG61,Obra Pública en Bienes de Dominio Público,240000000.00,280703608.00,x
Matamoros,2021,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Matamoros,2021,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Matamoros,2021,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Matamoros,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Matamoros,2021,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Matamoros,2021,COG73,Compra de Títulos y Valores,0.00,0.00,x
Matamoros,2021,COG74,Concesión de Préstamos,0.00,0.00,x
Matamoros,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Matamoros,2021,COG76,Otras Inversiones Financieras,0.00,0.00,x
Matamoros,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Matamoros,2021,COG08,Participaciones y Aportaciones,1000000.00,0.00,x
Matamoros,2021,COG81,Participaciones,0.00,0.00,x
Matamoros,2021,COG82,Aportaciones,0.00,0.00,x
Matamoros,2021,COG83,Convenios,1000000.00,0.00,x
Matamoros,2021,COG09,Deuda Pública,39500000.00,38805295.00,x
Matamoros,2021,COG91,Amortización de la Deuda Pública,0.00,0.00,x
Matamoros,2021,COG92,Intereses de la Deuda Pública,0.00,0.00,x
Matamoros,2021,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Matamoros,2021,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Matamoros,2021,COG95,Costo por Coberturas,0.00,0.00,x
Matamoros,2021,COG96,Apoyos Financieros,0.00,0.00,x
Matamoros,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,39500000.00,38805295.00,x
Matamoros,2021,COGTOT,Total del Gasto,1583100000.00,1672455477.00,x
Mazatlan,2021,COG01,Servicios Personales,814273667.00,865010454.50,x
Mazatlan,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,405044974.80,399267751.80,x
Mazatlan,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,68769833.74,75945422.69,x
Mazatlan,2021,COG13,Remuneraciones Adicionales y Especiales,257367436.10,300982819.20,x
Mazatlan,2021,COG14,Seguridad Social,9686920.00,9444927.62,x
Mazatlan,2021,COG15,Otras Prestaciones Sociales y Económicas,68154382.33,78687033.23,x
Mazatlan,2021,COG16,Previsiones,5000000.00,0.00,x
Mazatlan,2021,COG17,Pago de Estímulos a Servidores Públicos,250120.00,682500.00,x
Mazatlan,2021,COG02,Materiales y Suministros,253117849.40,444373626.60,x
Mazatlan,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",8285129.29,7040836.33,x
Mazatlan,2021,COG22,Alimentos y Utensilios,5333556.17,4979689.76,x
Mazatlan,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,x
Mazatlan,2021,COG24,Materiales y Artículos de Construcción y Reparación,19573178.54,146012525.80,x
Mazatlan,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",72668230.41,111826404.00,x
Mazatlan,2021,COG26,"Combustibles, Lubricantes y Aditivos",119954954.40,144885628.80,x
Mazatlan,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",4496311.29,7794078.21,x
Mazatlan,2021,COG28,Materiales y Suministros para Seguridad,0.00,0.00,x
Mazatlan,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",22806489.24,21834463.72,x
Mazatlan,2021,COG03,Servicios Generales,276727057.20,284494722.40,x
Mazatlan,2021,COG31,Servicios Básicos,117517193.80,114776334.20,x
Mazatlan,2021,COG32,Servicios de Arrendamiento,13192461.97,21757235.10,x
Mazatlan,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",64170977.36,75399555.89,x
Mazatlan,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",8488739.45,15455390.65,x
Mazatlan,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",18507198.24,16474320.67,x
Mazatlan,2021,COG36,Servicios de Comunicación Social y Publicidad,10759272.00,6838479.40,x
Mazatlan,2021,COG37,Servicios de Traslados y Viáticos,3310640.18,2714980.89,x
Mazatlan,2021,COG38,Servicios Oficiales,3961430.40,4567603.01,x
Mazatlan,2021,COG39,Otros Servicios Generales,36819143.76,26510822.60,x
Mazatlan,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",535702527.80,791532623.80,x
Mazatlan,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,0.00,0.00,x
Mazatlan,2021,COG42,Transferencias al Resto del Sector Público,208382949.00,403763095.00,x
Mazatlan,2021,COG43,Subsidios y Subvenciones,10000000.00,67442872.76,x
Mazatlan,2021,COG44,Ayudas Sociales,37731778.89,40454962.03,x
Mazatlan,2021,COG45,Pensiones y Jubilaciones,279587800.00,279871694.00,x
Mazatlan,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Mazatlan,2021,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Mazatlan,2021,COG48,Donativos,0.00,0.00,x
Mazatlan,2021,COG49,Transferencias al Exterior,0.00,0.00,x
Mazatlan,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",28829461.94,26122432.68,x
Mazatlan,2021,COG51,Mobiliario y Equipo de Administración,3438920.00,2380939.53,x
Mazatlan,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,758160.00,102418.21,x
Mazatlan,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,1300000.00,28855.00,x
Mazatlan,2021,COG54,Vehículos y Equipo de Transporte,13810381.94,22139540.00,x
Mazatlan,2021,COG55,Equipo de Defensa y Seguridad,1040000.00,0.00,x
Mazatlan,2021,COG56,"Maquinaria, Otros Equipos y Herramientas",8282000.00,1470679.94,x
Mazatlan,2021,COG57,Activos Biológicos,0.00,0.00,x
Mazatlan,2021,COG58,Bienes Inmuebles,0.00,0.00,x
Mazatlan,2021,COG59,Activos Intangibles,200000.00,0.00,x
Mazatlan,2021,COG06,Inversión Pública,209547316.50,79437340.64,x
Mazatlan,2021,COG61,Obra Pública en Bienes de Dominio Público,209547316.50,79437340.64,x
Mazatlan,2021,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Mazatlan,2021,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Mazatlan,2021,COG07,Inversiones Financieras y Otras Provisiones,7000000.00,0.00,x
Mazatlan,2021,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Mazatlan,2021,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Mazatlan,2021,COG73,Compra de Títulos y Valores,0.00,0.00,x
Mazatlan,2021,COG74,Concesión de Préstamos,0.00,0.00,x
Mazatlan,2021,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Mazatlan,2021,COG76,Otras Inversiones Financieras,0.00,0.00,x
Mazatlan,2021,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,7000000.00,0.00,x
Mazatlan,2021,COG08,Participaciones y Aportaciones,0.00,0.00,x
Mazatlan,2021,COG81,Participaciones,0.00,0.00,x
Mazatlan,2021,COG82,Aportaciones,0.00,0.00,x
Mazatlan,2021,COG83,Convenios,0.00,0.00,x
Mazatlan,2021,COG09,Deuda Pública,37650069.34,30500262.20,x
Mazatlan,2021,COG91,Amortización de la Deuda Pública,20130632.52,20098501.31,x
Mazatlan,2021,COG92,Intereses de la Deuda Pública,17419436.82,10401760.89,x
Mazatlan,2021,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Mazatlan,2021,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Mazatlan,2021,COG95,Costo por Coberturas,0.00,0.00,x
Mazatlan,2021,COG96,Apoyos Financieros,0.00,0.00,x
Mazatlan,2021,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,100000.00,0.00,x
Mazatlan,2021,COGTOT,Total del Gasto,2162847949.00,2521471463.00,x
Merida,2021,COG01,Servicios Personales,1230648618.00,1117582658.00,x
Merida,2021,COG11,Remuneraciones al Personal  de Carácter Permanente,686610204.00,636497956.40,x
Merida,2021,COG12,Remuneraciones al Personal  de Carácter Transitorio,75992455.00,67600183.06,x
Merida,2021,COG13,Remuneraciones Adicionales y Especiales,165794848.00,151401071.50,x
Merida,2021,COG14,Seguridad Social,97377132.00,85655172.35,x
Merida,2021,COG15,Otras Prestaciones Sociales y Económicas,204873979.00,173679716.40,x
Merida,2021,COG16,Previsiones,0.00,0.00,x
Merida,2021,COG17,Pago de Estímulos a Servidores Públicos,0.00,2748557.93,x
Merida,2021,COG02,Materiales y Suministros,248023848.00,260985629.60,x
Merida,2021,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",12334572.00,14482101.97,x
Merida,2021,COG22,Alimentos y Utensilios,15276312.00,31095888.29,x
Merida,2021,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,x
Merida,2021,COG24,Materiales y Artículos de Construcción y Reparación,131736640.00,106313681.00,x
Merida,2021,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",7302707.00,16749571.06,x
Merida,2021,COG26,"Combustibles, Lubricantes y Aditivos",72034592.00,83988403.89,x
Merida,2021,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",4190124.00,3871857.95,x
Merida,2021,COG28,Materiales y Suministros para Seguridad,0.00,0.00,x
Merida,2021,COG29,"Herramientas, Refacciones y Accesorios Menores",5148901.00,4484125.43,x
Merida,2021,COG03,Servicios Generales,765453779.00,1168235244.00,x
Merida,2021,COG31,Servicios Básicos,224298190.00,257052558.10,x
Merida,2021,COG32,Servicios de Arrendamiento,43350998.00,70389795.70,x
Merida,2021,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",95480110.00,217902591.70,x
Merida,2021,COG34,"Servicios Financieros, Bancarios y Comerciales",13305386.00,21590097.63,x
Merida,2021,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",293784018.00,408204878.50,x
Merida,2021,COG36,Servicios de Comunicación Social y Publicidad,64245800.00,144996993.10,x
Merida,2021,COG37,Servicios de Traslados y Viáticos,2151373.00,1232027.80,x
Merida,2021,COG38,Servicios Oficiales,17052918.00,34057988.10,x
Merida,2021,COG39,Otros Servicios Generales,11784986.00,12808313.36,x
Merida,2021,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",493485872.00,678902973.50,x
Merida,2021,COG41,Transferencias Internas y Asignaciones del Sector Público,30960000.00,62773456.08,x
Merida,2021,COG42,Transferencias al Resto del Sector Público,0.00,0.00,x
Merida,2021,COG43,Subsidios y Subvenciones,74786600.00,185598636.70,x
Merida,2021,COG44,Ayudas Sociales,171588280.00,230721222.60,x
Merida,2021,COG45,Pensiones y Jubilaciones,207630992.00,191788158.10,x
Merida,2021,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Merida,2021,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Merida,2021,COG48,Donativos,8520000.00,8021500.00,x
Merida,2021,COG49,Transferencias al Exterior,0.00,0.00,x
Merida,2021,COG05,"Bienes Muebles, Inmuebles e Intangibles",1522465.00,23371916.34,x
Merida,2021,COG51,Mobiliario y Equipo de Administración,371290.00,7622888.20,x
Merida,2021,COG52,Mobiliario y Equipo Educacional y Recreativo,0.00,687001.48,x
Merida,2021,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,963544.84,x
Merida,2021,COG54,Vehículos y Equipo de Transporte,0.00,1173693.73,x
